week,ano,provincia,distrito,us,total
Week 27,2025,NIASSA,LAGO,CS Ntumba,4
Week 28,2025,NIASSA,LAGO,CS Ntumba,4
Week 29,2025,NIASSA,LAGO,CS Ntumba,7
Week 30,2025,NIASSA,LAGO,CS Ntumba,6
Week 31,2025,NIASSA,LAGO,CS Ntumba,5
Week 32,2025,NIASSA,LAGO,CS Ntumba,6
Week 33,2025,NIASSA,LAGO,CS Ntumba,4
Week 34,2025,NIASSA,LAGO,CS Ntumba,6
Week 35,2025,NIASSA,LAGO,CS Ntumba,3
Week 36,2025,NIASSA,LAGO,CS Ntumba,5
Week 37,2025,NIASSA,LAGO,CS Ntumba,4
Week 38,2025,NIASSA,LAGO,CS Ntumba,
Week 39,2025,NIASSA,LAGO,CS Ntumba,
Week 40,2025,NIASSA,LAGO,CS Ntumba,
Week 41,2025,NIASSA,LAGO,CS Ntumba,
Week 42,2025,NIASSA,LAGO,CS Ntumba,4
Week 43,2025,NIASSA,LAGO,CS Ntumba,8
Week 44,2025,NIASSA,LAGO,CS Ntumba,2
Week 45,2025,NIASSA,LAGO,CS Ntumba,3
Week 46,2025,NIASSA,LAGO,CS Ntumba,7
Week 47,2025,NIASSA,LAGO,CS Ntumba,5
Week 48,2025,NIASSA,LAGO,CS Ntumba,4
Week 49,2025,NIASSA,LAGO,CS Ntumba,12
Week 50,2025,NIASSA,LAGO,CS Ntumba,5
Week 51,2025,NIASSA,LAGO,CS Ntumba,6
Week 52,2025,NIASSA,LAGO,CS Ntumba,6
Week 1,2026,NIASSA,LAGO,CS Ntumba,5
Week 2,2026,NIASSA,LAGO,CS Ntumba,7
Week 3,2026,NIASSA,LAGO,CS Ntumba,4
Week 4,2026,NIASSA,LAGO,CS Ntumba,9
Week 5,2026,NIASSA,LAGO,CS Ntumba,7
Week 6,2026,NIASSA,LAGO,CS Ntumba,8
Week 7,2026,NIASSA,LAGO,CS Ntumba,8
Week 8,2026,NIASSA,LAGO,CS Ntumba,5
Week 49,2024,CABO DELGADO,ANCUABE,CS Ntutupue,19
Week 50,2024,CABO DELGADO,ANCUABE,CS Ntutupue,15
Week 51,2024,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 52,2024,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 1,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 2,2025,CABO DELGADO,ANCUABE,CS Ntutupue,39
Week 3,2025,CABO DELGADO,ANCUABE,CS Ntutupue,10
Week 4,2025,CABO DELGADO,ANCUABE,CS Ntutupue,13
Week 5,2025,CABO DELGADO,ANCUABE,CS Ntutupue,8
Week 6,2025,CABO DELGADO,ANCUABE,CS Ntutupue,11
Week 7,2025,CABO DELGADO,ANCUABE,CS Ntutupue,25
Week 8,2025,CABO DELGADO,ANCUABE,CS Ntutupue,8
Week 9,2025,CABO DELGADO,ANCUABE,CS Ntutupue,6
Week 10,2025,CABO DELGADO,ANCUABE,CS Ntutupue,11
Week 11,2025,CABO DELGADO,ANCUABE,CS Ntutupue,4
Week 12,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 13,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 14,2025,CABO DELGADO,ANCUABE,CS Ntutupue,6
Week 15,2025,CABO DELGADO,ANCUABE,CS Ntutupue,2
Week 16,2025,CABO DELGADO,ANCUABE,CS Ntutupue,5
Week 17,2025,CABO DELGADO,ANCUABE,CS Ntutupue,4
Week 18,2025,CABO DELGADO,ANCUABE,CS Ntutupue,1
Week 19,2025,CABO DELGADO,ANCUABE,CS Ntutupue,1
Week 20,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 21,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 22,2025,CABO DELGADO,ANCUABE,CS Ntutupue,1
Week 23,2025,CABO DELGADO,ANCUABE,CS Ntutupue,1
Week 24,2025,CABO DELGADO,ANCUABE,CS Ntutupue,3
Week 25,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 26,2025,CABO DELGADO,ANCUABE,CS Ntutupue,11
Week 27,2025,CABO DELGADO,ANCUABE,CS Ntutupue,10
Week 28,2025,CABO DELGADO,ANCUABE,CS Ntutupue,2
Week 29,2025,CABO DELGADO,ANCUABE,CS Ntutupue,5
Week 30,2025,CABO DELGADO,ANCUABE,CS Ntutupue,6
Week 31,2025,CABO DELGADO,ANCUABE,CS Ntutupue,12
Week 32,2025,CABO DELGADO,ANCUABE,CS Ntutupue,1
Week 33,2025,CABO DELGADO,ANCUABE,CS Ntutupue,2
Week 34,2025,CABO DELGADO,ANCUABE,CS Ntutupue,7
Week 35,2025,CABO DELGADO,ANCUABE,CS Ntutupue,7
Week 36,2025,CABO DELGADO,ANCUABE,CS Ntutupue,6
Week 37,2025,CABO DELGADO,ANCUABE,CS Ntutupue,7
Week 38,2025,CABO DELGADO,ANCUABE,CS Ntutupue,5
Week 39,2025,CABO DELGADO,ANCUABE,CS Ntutupue,1
Week 40,2025,CABO DELGADO,ANCUABE,CS Ntutupue,5
Week 41,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 42,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 43,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 44,2025,CABO DELGADO,ANCUABE,CS Ntutupue,9
Week 45,2025,CABO DELGADO,ANCUABE,CS Ntutupue,7
Week 46,2025,CABO DELGADO,ANCUABE,CS Ntutupue,8
Week 47,2025,CABO DELGADO,ANCUABE,CS Ntutupue,
Week 48,2025,CABO DELGADO,ANCUABE,CS Ntutupue,17
Week 49,2025,CABO DELGADO,ANCUABE,CS Ntutupue,9
Week 50,2025,CABO DELGADO,ANCUABE,CS Ntutupue,23
Week 51,2025,CABO DELGADO,ANCUABE,CS Ntutupue,16
Week 52,2025,CABO DELGADO,ANCUABE,CS Ntutupue,10
Week 1,2026,CABO DELGADO,ANCUABE,CS Ntutupue,4
Week 2,2026,CABO DELGADO,ANCUABE,CS Ntutupue,7
Week 3,2026,CABO DELGADO,ANCUABE,CS Ntutupue,6
Week 4,2026,CABO DELGADO,ANCUABE,CS Ntutupue,9
Week 5,2026,CABO DELGADO,ANCUABE,CS Ntutupue,7
Week 6,2026,CABO DELGADO,ANCUABE,CS Ntutupue,2
Week 7,2026,CABO DELGADO,ANCUABE,CS Ntutupue,2
Week 8,2026,CABO DELGADO,ANCUABE,CS Ntutupue,5
Week 49,2024,NIASSA,MARRUPA,CS Nungo,
Week 50,2024,NIASSA,MARRUPA,CS Nungo,
Week 51,2024,NIASSA,MARRUPA,CS Nungo,
Week 52,2024,NIASSA,MARRUPA,CS Nungo,
Week 1,2025,NIASSA,MARRUPA,CS Nungo,
Week 2,2025,NIASSA,MARRUPA,CS Nungo,
Week 3,2025,NIASSA,MARRUPA,CS Nungo,
Week 4,2025,NIASSA,MARRUPA,CS Nungo,
Week 5,2025,NIASSA,MARRUPA,CS Nungo,5
Week 6,2025,NIASSA,MARRUPA,CS Nungo,1
Week 7,2025,NIASSA,MARRUPA,CS Nungo,5
Week 8,2025,NIASSA,MARRUPA,CS Nungo,4
Week 9,2025,NIASSA,MARRUPA,CS Nungo,3
Week 10,2025,NIASSA,MARRUPA,CS Nungo,
Week 11,2025,NIASSA,MARRUPA,CS Nungo,8
Week 12,2025,NIASSA,MARRUPA,CS Nungo,3
Week 13,2025,NIASSA,MARRUPA,CS Nungo,
Week 14,2025,NIASSA,MARRUPA,CS Nungo,1
Week 15,2025,NIASSA,MARRUPA,CS Nungo,3
Week 16,2025,NIASSA,MARRUPA,CS Nungo,
Week 17,2025,NIASSA,MARRUPA,CS Nungo,
Week 18,2025,NIASSA,MARRUPA,CS Nungo,
Week 19,2025,NIASSA,MARRUPA,CS Nungo,
Week 20,2025,NIASSA,MARRUPA,CS Nungo,1
Week 21,2025,NIASSA,MARRUPA,CS Nungo,
Week 22,2025,NIASSA,MARRUPA,CS Nungo,
Week 23,2025,NIASSA,MARRUPA,CS Nungo,1
Week 24,2025,NIASSA,MARRUPA,CS Nungo,
Week 25,2025,NIASSA,MARRUPA,CS Nungo,
Week 26,2025,NIASSA,MARRUPA,CS Nungo,
Week 27,2025,NIASSA,MARRUPA,CS Nungo,1
Week 28,2025,NIASSA,MARRUPA,CS Nungo,1
Week 29,2025,NIASSA,MARRUPA,CS Nungo,
Week 30,2025,NIASSA,MARRUPA,CS Nungo,1
Week 31,2025,NIASSA,MARRUPA,CS Nungo,1
Week 32,2025,NIASSA,MARRUPA,CS Nungo,2
Week 33,2025,NIASSA,MARRUPA,CS Nungo,
Week 34,2025,NIASSA,MARRUPA,CS Nungo,
Week 35,2025,NIASSA,MARRUPA,CS Nungo,1
Week 36,2025,NIASSA,MARRUPA,CS Nungo,1
Week 37,2025,NIASSA,MARRUPA,CS Nungo,3
Week 38,2025,NIASSA,MARRUPA,CS Nungo,1
Week 39,2025,NIASSA,MARRUPA,CS Nungo,
Week 40,2025,NIASSA,MARRUPA,CS Nungo,3
Week 41,2025,NIASSA,MARRUPA,CS Nungo,1
Week 42,2025,NIASSA,MARRUPA,CS Nungo,
Week 43,2025,NIASSA,MARRUPA,CS Nungo,3
Week 44,2025,NIASSA,MARRUPA,CS Nungo,3
Week 45,2025,NIASSA,MARRUPA,CS Nungo,2
Week 46,2025,NIASSA,MARRUPA,CS Nungo,2
Week 47,2025,NIASSA,MARRUPA,CS Nungo,2
Week 48,2025,NIASSA,MARRUPA,CS Nungo,
Week 49,2025,NIASSA,MARRUPA,CS Nungo,1
Week 50,2025,NIASSA,MARRUPA,CS Nungo,1
Week 51,2025,NIASSA,MARRUPA,CS Nungo,
Week 52,2025,NIASSA,MARRUPA,CS Nungo,2
Week 1,2026,NIASSA,MARRUPA,CS Nungo,2
Week 2,2026,NIASSA,MARRUPA,CS Nungo,1
Week 3,2026,NIASSA,MARRUPA,CS Nungo,1
Week 4,2026,NIASSA,MARRUPA,CS Nungo,
Week 5,2026,NIASSA,MARRUPA,CS Nungo,
Week 6,2026,NIASSA,MARRUPA,CS Nungo,1
Week 7,2026,NIASSA,MARRUPA,CS Nungo,2
Week 8,2026,NIASSA,MARRUPA,CS Nungo,1
Week 49,2024,NIASSA,NIPEPE,CS Nveriua,2
Week 50,2024,NIASSA,NIPEPE,CS Nveriua,
Week 51,2024,NIASSA,NIPEPE,CS Nveriua,1
Week 52,2024,NIASSA,NIPEPE,CS Nveriua,4
Week 1,2025,NIASSA,NIPEPE,CS Nveriua,2
Week 2,2025,NIASSA,NIPEPE,CS Nveriua,5
Week 3,2025,NIASSA,NIPEPE,CS Nveriua,3
Week 4,2025,NIASSA,NIPEPE,CS Nveriua,
Week 5,2025,NIASSA,NIPEPE,CS Nveriua,5
Week 6,2025,NIASSA,NIPEPE,CS Nveriua,
Week 7,2025,NIASSA,NIPEPE,CS Nveriua,
Week 8,2025,NIASSA,NIPEPE,CS Nveriua,
Week 9,2025,NIASSA,NIPEPE,CS Nveriua,
Week 10,2025,NIASSA,NIPEPE,CS Nveriua,2
Week 11,2025,NIASSA,NIPEPE,CS Nveriua,
Week 12,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 13,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 14,2025,NIASSA,NIPEPE,CS Nveriua,2
Week 15,2025,NIASSA,NIPEPE,CS Nveriua,
Week 16,2025,NIASSA,NIPEPE,CS Nveriua,4
Week 17,2025,NIASSA,NIPEPE,CS Nveriua,
Week 18,2025,NIASSA,NIPEPE,CS Nveriua,
Week 19,2025,NIASSA,NIPEPE,CS Nveriua,2
Week 20,2025,NIASSA,NIPEPE,CS Nveriua,
Week 21,2025,NIASSA,NIPEPE,CS Nveriua,
Week 22,2025,NIASSA,NIPEPE,CS Nveriua,
Week 23,2025,NIASSA,NIPEPE,CS Nveriua,
Week 24,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 25,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 26,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 27,2025,NIASSA,NIPEPE,CS Nveriua,2
Week 28,2025,NIASSA,NIPEPE,CS Nveriua,2
Week 29,2025,NIASSA,NIPEPE,CS Nveriua,
Week 30,2025,NIASSA,NIPEPE,CS Nveriua,
Week 31,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 32,2025,NIASSA,NIPEPE,CS Nveriua,2
Week 33,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 34,2025,NIASSA,NIPEPE,CS Nveriua,
Week 35,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 36,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 37,2025,NIASSA,NIPEPE,CS Nveriua,
Week 38,2025,NIASSA,NIPEPE,CS Nveriua,
Week 39,2025,NIASSA,NIPEPE,CS Nveriua,
Week 40,2025,NIASSA,NIPEPE,CS Nveriua,
Week 41,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 42,2025,NIASSA,NIPEPE,CS Nveriua,
Week 43,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 44,2025,NIASSA,NIPEPE,CS Nveriua,3
Week 45,2025,NIASSA,NIPEPE,CS Nveriua,
Week 46,2025,NIASSA,NIPEPE,CS Nveriua,
Week 47,2025,NIASSA,NIPEPE,CS Nveriua,
Week 48,2025,NIASSA,NIPEPE,CS Nveriua,
Week 49,2025,NIASSA,NIPEPE,CS Nveriua,
Week 50,2025,NIASSA,NIPEPE,CS Nveriua,
Week 51,2025,NIASSA,NIPEPE,CS Nveriua,
Week 52,2025,NIASSA,NIPEPE,CS Nveriua,1
Week 1,2026,NIASSA,NIPEPE,CS Nveriua,1
Week 2,2026,NIASSA,NIPEPE,CS Nveriua,
Week 3,2026,NIASSA,NIPEPE,CS Nveriua,
Week 4,2026,NIASSA,NIPEPE,CS Nveriua,2
Week 5,2026,NIASSA,NIPEPE,CS Nveriua,
Week 6,2026,NIASSA,NIPEPE,CS Nveriua,
Week 7,2026,NIASSA,NIPEPE,CS Nveriua,1
Week 8,2026,NIASSA,NIPEPE,CS Nveriua,
Week 49,2024,GAZA,CHIBUTO,CS Nwahamuza,
Week 50,2024,GAZA,CHIBUTO,CS Nwahamuza,
Week 51,2024,GAZA,CHIBUTO,CS Nwahamuza,
Week 52,2024,GAZA,CHIBUTO,CS Nwahamuza,
Week 1,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 2,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 3,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 4,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 5,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 6,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 7,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 8,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 9,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 10,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 11,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 12,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 13,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 14,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 15,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 16,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 17,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 18,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 19,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 20,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 21,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 22,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 23,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 24,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 25,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 26,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 27,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 28,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 29,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 30,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 31,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 32,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 33,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 34,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 35,2025,GAZA,CHIBUTO,CS Nwahamuza,1
Week 36,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 37,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 38,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 39,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 40,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 41,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 42,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 43,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 44,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 45,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 46,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 47,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 48,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 49,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 50,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 51,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 52,2025,GAZA,CHIBUTO,CS Nwahamuza,
Week 1,2026,GAZA,CHIBUTO,CS Nwahamuza,
Week 2,2026,GAZA,CHIBUTO,CS Nwahamuza,
Week 3,2026,GAZA,CHIBUTO,CS Nwahamuza,
Week 4,2026,GAZA,CHIBUTO,CS Nwahamuza,
Week 5,2026,GAZA,CHIBUTO,CS Nwahamuza,1
Week 6,2026,GAZA,CHIBUTO,CS Nwahamuza,
Week 7,2026,GAZA,CHIBUTO,CS Nwahamuza,2
Week 8,2026,GAZA,CHIBUTO,CS Nwahamuza,
Week 49,2024,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 50,2024,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 51,2024,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 52,2024,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 1,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 2,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 3,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 4,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 5,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 6,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 7,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 8,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 9,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,3
Week 10,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,4
Week 11,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,3
Week 12,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 13,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 14,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 15,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 16,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 17,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 18,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 19,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 20,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,2
Week 21,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 22,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 23,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 24,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 25,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,2
Week 26,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,4
Week 27,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 28,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 29,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 30,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 31,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 32,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,2
Week 33,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,2
Week 34,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 35,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 36,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 37,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 38,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 39,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 40,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 41,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 42,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 43,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 44,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 45,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 46,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 47,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 48,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 49,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 50,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 51,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 52,2025,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 1,2026,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,3
Week 2,2026,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 3,2026,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 4,2026,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 5,2026,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 6,2026,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 7,2026,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,
Week 8,2026,MAPUTO PROVINCIA,MANHIÇA,CS Nwamatibjana,1
Week 49,2024,GAZA,CHIBUTO,CS Nwavaquene,
Week 50,2024,GAZA,CHIBUTO,CS Nwavaquene,
Week 51,2024,GAZA,CHIBUTO,CS Nwavaquene,
Week 52,2024,GAZA,CHIBUTO,CS Nwavaquene,
Week 1,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 2,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 3,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 4,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 5,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 6,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 7,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 8,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 9,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 10,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 11,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 12,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 13,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 14,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 15,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 16,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 17,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 18,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 19,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 20,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 21,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 22,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 23,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 24,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 25,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 26,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 27,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 28,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 29,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 30,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 31,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 32,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 33,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 34,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 35,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 36,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 37,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 38,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 39,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 40,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 41,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 42,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 43,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 44,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 45,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 46,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 47,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 48,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 49,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 50,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 51,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 52,2025,GAZA,CHIBUTO,CS Nwavaquene,
Week 1,2026,GAZA,CHIBUTO,CS Nwavaquene,
Week 2,2026,GAZA,CHIBUTO,CS Nwavaquene,
Week 3,2026,GAZA,CHIBUTO,CS Nwavaquene,
Week 4,2026,GAZA,CHIBUTO,CS Nwavaquene,
Week 5,2026,GAZA,CHIBUTO,CS Nwavaquene,
Week 6,2026,GAZA,CHIBUTO,CS Nwavaquene,
Week 7,2026,GAZA,CHIBUTO,CS Nwavaquene,
Week 8,2026,GAZA,CHIBUTO,CS Nwavaquene,
Week 49,2024,ZAMBEZIA,MOPEIA,CS Nzanza,
Week 50,2024,ZAMBEZIA,MOPEIA,CS Nzanza,
Week 51,2024,ZAMBEZIA,MOPEIA,CS Nzanza,
